0,33.50000000000001,33.949999999999996,74,80,18.6110925,108.000108000108,18.86109225,108.000108000108,0.24999974999999708,0.44999999999998863
0,34.0,34.45,74,80,18.88887,108.000108000108,19.13886975,108.000108000108,0.24999975000000063,0.45000000000000284
0,34.5,34.95,74,80,19.1666475,108.000108000108,19.41664725,108.000108000108,0.24999975000000063,0.45000000000000284
0,35.0,35.45,74,80,19.444425,108.000108000108,19.69442475,108.000108000108,0.24999975000000063,0.45000000000000284
0,35.5,35.95,74,80,19.7222025,108.000108000108,19.97220225,108.000108000108,0.24999974999999708,0.45000000000000284
0,36.0,36.95,73,80,19.99998,108.000108000108,20.52775725,108.000108000108,0.5277772499999998,0.9500000000000028
0,37.0,37.45,78,80,20.555535,108.000108000108,20.80553475,108.000108000108,0.24999975000000063,0.45000000000000284
0,37.5,38.45,73,80,20.8333125,108.000108000108,21.36108975,108.000108000108,0.5277772499999998,0.9500000000000028
0,38.5,38.95,69,80,21.3888675,108.000108000108,21.63886725,108.000108000108,0.24999975000000063,0.45000000000000284
0,39.0,39.45,69,80,21.666645,108.000108000108,21.91664475,108.000108000108,0.24999975000000063,0.45000000000000284
0,39.5,39.95,69,80,21.9444225,108.000108000108,22.19442225,108.000108000108,0.24999974999999708,0.45000000000000284
0,40.0,41.45,71,80,22.2222,108.000108000108,23.02775475,108.000108000108,0.8055547499999989,1.4500000000000028
0,41.5,41.95,78,80,23.0555325,108.000108000108,23.30553225,108.000108000108,0.24999974999999708,0.45000000000000284
0,42.0,43.45,78,80,23.33331,108.000108000108,24.13886475,108.000108000108,0.8055547499999989,1.4500000000000028
0,43.5,43.95,78,80,24.166642500000002,108.000108000108,24.41664225,108.000108000108,0.24999974999999708,0.45000000000000284
0,44.0,44.95,81,80,24.44442,108.000108000108,24.97219725,108.000108000108,0.5277772499999998,0.9500000000000028
0,45.0,45.45,78,80,24.999975,108.000108000108,25.24997475,108.000108000108,0.24999975000000063,0.45000000000000284
0,45.5,46.45,76,80,25.277752500000002,108.000108000108,25.80552975,108.000108000108,0.5277772499999998,0.9500000000000028
0,46.5,46.95,76,80,25.8333075,108.000108000108,26.08330725,108.000108000108,0.24999975000000063,0.45000000000000284
0,47.0,47.45,78,80,26.111085,108.000108000108,26.36108475,108.000108000108,0.24999975000000063,0.45000000000000284
0,47.5,47.95,74,80,26.388862500000002,108.000108000108,26.63886225,108.000108000108,0.24999974999999708,0.45000000000000284
0,49.5,49.95,74,80,27.499972500000002,108.000108000108,27.74997225,108.000108000108,0.24999974999999708,0.45000000000000284
0,50.0,50.45,74,80,27.77775,108.000108000108,28.02774975,108.000108000108,0.24999975000000063,0.45000000000000284
0,50.5,50.95,74,80,28.0555275,108.000108000108,28.30552725,108.000108000108,0.24999975000000063,0.45000000000000284
0,51.0,51.45,74,80,28.333305,108.000108000108,28.58330475,108.000108000108,0.24999975000000063,0.45000000000000284
0,51.5,51.95,74,80,28.611082500000002,108.000108000108,28.86108225,108.000108000108,0.24999974999999708,0.45000000000000284
0,52.0,52.95,73,80,28.88886,108.000108000108,29.41663725,108.000108000108,0.5277772499999998,0.9500000000000028
0,53.0,53.45,78,80,29.444415,108.000108000108,29.69441475,108.000108000108,0.24999975000000063,0.45000000000000284
0,53.5,54.95,73,80,29.722192500000002,108.000108000108,30.52774725,108.000108000108,0.8055547499999989,1.4500000000000028
0,55.0,55.9,69,80,30.555525,108.000108000108,31.0555245,108.000108000108,0.49999950000000126,0.8999999999999986
0,56.0,57.45,67,80,31.11108,108.000108000108,31.91663475,108.000108000108,0.8055547499999989,1.4500000000000028
0,57.5,57.95,74,80,31.944412500000002,108.000108000108,32.19441225,108.000108000108,0.24999974999999708,0.45000000000000284
0,57.99999999999999,58.9,74,80,32.22219,108.000108000108,32.7221895,108.000108000108,0.49999950000000126,0.9000000000000057
0,59.00000000000001,59.45000000000001,74,80,32.777745,108.000108000108,33.027744750000004,108.000108000108,0.24999975000000063,0.45000000000000284
0,59.5,59.95000000000001,74,80,33.0555225,108.000108000108,33.30552225,108.000108000108,0.24999975000000063,0.45000000000000995
0,60.0,60.45,76,80,33.3333,108.000108000108,33.58329975,108.000108000108,0.24999975000000063,0.45000000000000284
0,60.5,60.95,74,80,33.6110775,108.000108000108,33.86107725,108.000108000108,0.24999975000000063,0.45000000000000284
0,61.0,61.45,74,80,33.888855,108.000108000108,34.13885475,108.000108000108,0.24999975000000063,0.45000000000000284
0,61.5,62.45,76,80,34.1666325,108.000108000108,34.69440975,108.000108000108,0.5277772499999998,0.9500000000000028
0,62.50000000000001,62.949999999999996,76,80,34.722187500000004,108.000108000108,34.97218725,108.000108000108,0.24999974999999353,0.44999999999998863
0,63.00000000000001,63.45000000000001,79,80,34.999965,108.000108000108,35.249964750000004,108.000108000108,0.24999975000000063,0.45000000000000284
0,63.50000000000001,68.9,78,80,35.2777425,108.000108000108,38.2777395,108.000108000108,2.9999970000000005,5.399999999999999
0,80.0,81.45,71,80,44.4444,108.000108000108,45.24995475,108.000108000108,0.8055547499999989,1.4500000000000028
0,81.5,81.95,78,80,45.2777325,108.000108000108,45.52773225,108.000108000108,0.24999975000000063,0.45000000000000284
0,82.0,82.9,78,80,45.55551,108.000108000108,46.0555095,108.000108000108,0.49999950000000126,0.9000000000000057
0,83.0,83.45,69,80,46.111065,108.000108000108,46.36106475,108.000108000108,0.24999974999999353,0.45000000000000284
0,83.5,83.95,69,80,46.3888425,108.000108000108,46.63884225,108.000108000108,0.24999975000000063,0.45000000000000284
